0.Variable; GVL.rActualBeamPos;;;;1.Variable;; GVL.rBallFeedback;;
0.Address.AddrFlags; 0x00000000;;;;1.Address.AddrFlags;; 0x00000000;;
0.Class;15;;;;1.Class;;14;;
0.Size;8;;;;1.Size;;4;;
0.GraphColor;4278190335;;;;1.GraphColor;;4278222848;;
0.GraphType;8;;;;1.GraphType;;8;;
0.MinWarningColor;4278190080;;;;1.MinWarningColor;;4278190080;;
0.MaxWarningColor;4294901760;;;;1.MaxWarningColor;;4294901760;;
0.CriticalLowerLimit;0;;;;1.CriticalLowerLimit;;0;;
0.CriticalUpperLimit;0;;;;1.CriticalUpperLimit;;0;;
0.ActivateMinWarning;0;;;;1.ActivateMinWarning;;0;;
0.ActivateMaxWarning;0;;;;1.ActivateMaxWarning;;0;;
0.YAxis;0;;;;1.YAxis;;0;;
0.Data;; ;;;1.Data;;; ;
;;8979; 4.9998000000000005;;;;;8979; 662.76177978515625
;;8981; 4.9994000000000005;;;;;8981; 662.76177978515625
;;8983; 4.9994000000000005;;;;;8983; 662.83929443359375
;;8985; 4.9998000000000005;;;;;8985; 662.76177978515625
;;8987; 4.9998000000000005;;;;;8987; 662.83929443359375
;;8989; 4.9998000000000005;;;;;8989; 662.83929443359375
;;8991; 4.9998000000000005;;;;;8991; 662.83929443359375
;;8993; 4.9998000000000005;;;;;8993; 662.83929443359375
;;8995; 4.9998000000000005;;;;;8995; 662.83929443359375
;;8997; 4.9998000000000005;;;;;8997; 662.76177978515625
;;8999; 5.0001000000000007;;;;;8999; 662.83929443359375
;;9001; 5.0001000000000007;;;;;9001; 662.83929443359375
;;9003; 5.0001000000000007;;;;;9003; 662.83929443359375
;;9005; 5.0001000000000007;;;;;9005; 662.83929443359375
;;9007; 4.9998000000000005;;;;;9007; 662.83929443359375
;;9009; 4.9998000000000005;;;;;9009; 662.83929443359375
;;9011; 4.9994000000000005;;;;;9011; 662.9168701171875
;;9013; 4.9998000000000005;;;;;9013; 662.9168701171875
;;9015; 4.9998000000000005;;;;;9015; 662.9168701171875
;;9017; 4.9994000000000005;;;;;9017; 662.76177978515625
;;9019; 4.9998000000000005;;;;;9019; 662.6842041015625
;;9021; 4.9994000000000005;;;;;9021; 662.76177978515625
;;9023; 4.9998000000000005;;;;;9023; 662.76177978515625
;;9025; 4.9998000000000005;;;;;9025; 662.76177978515625
;;9027; 5.0001000000000007;;;;;9027; 662.76177978515625
;;9029; 5.0001000000000007;;;;;9029; 662.76177978515625
;;9031; 5.0001000000000007;;;;;9031; 662.76177978515625
;;9033; 5.0001000000000007;;;;;9033; 662.76177978515625
;;9035; 5.0001000000000007;;;;;9035; 662.76177978515625
;;9037; 4.9998000000000005;;;;;9037; 662.76177978515625
;;9039; 5.0001000000000007;;;;;9039; 662.76177978515625
;;9041; 4.9998000000000005;;;;;9041; 662.76177978515625
;;9043; 5.0001000000000007;;;;;9043; 662.83929443359375
;;9045; 5.0004;;;;;9045; 662.83929443359375
;;9047; 5.0001000000000007;;;;;9047; 662.76177978515625
;;9049; 5.0001000000000007;;;;;9049; 662.76177978515625
;;9051; 4.9994000000000005;;;;;9051; 662.76177978515625
;;9053; 4.9994000000000005;;;;;9053; 662.76177978515625
;;9055; 4.9991;;;;;9055; 662.76177978515625
;;9057; 4.9991;;;;;9057; 662.60662841796875
;;9059; 4.9994000000000005;;;;;9059; 662.6842041015625
;;9061; 4.9994000000000005;;;;;9061; 662.6842041015625
;;9063; 4.9998000000000005;;;;;9063; 662.6842041015625
;;9065; 5.0001000000000007;;;;;9065; 662.83929443359375
;;9067; 5.0008;;;;;9067; 662.76177978515625
;;9069; 5.0004;;;;;9069; 662.60662841796875
;;9071; 5.0001000000000007;;;;;9071; 662.76177978515625
;;9073; 4.9998000000000005;;;;;9073; 662.76177978515625
;;9075; 4.9994000000000005;;;;;9075; 662.83929443359375
;;9077; 4.9998000000000005;;;;;9077; 662.83929443359375
;;9079; 4.9998000000000005;;;;;9079; 662.76177978515625
;;9081; 4.9994000000000005;;;;;9081; 662.6842041015625
;;9083; 4.9994000000000005;;;;;9083; 662.6842041015625
;;9085; 4.9994000000000005;;;;;9085; 662.76177978515625
;;9087; 4.9998000000000005;;;;;9087; 662.76177978515625
;;9089; 4.9998000000000005;;;;;9089; 662.83929443359375
;;9091; 4.9998000000000005;;;;;9091; 662.83929443359375
;;9093; 5.0001000000000007;;;;;9093; 662.9168701171875
;;9095; 5.0004;;;;;9095; 662.83929443359375
;;9097; 5.0001000000000007;;;;;9097; 662.60662841796875
;;9099; 4.9998000000000005;;;;;9099; 662.76177978515625
;;9101; 4.9998000000000005;;;;;9101; 662.6842041015625
;;9103; 4.9998000000000005;;;;;9103; 662.76177978515625
;;9105; 4.9998000000000005;;;;;9105; 662.76177978515625
;;9107; 4.9994000000000005;;;;;9107; 662.76177978515625
;;9109; 4.9994000000000005;;;;;9109; 662.60662841796875
;;9111; 4.9994000000000005;;;;;9111; 662.76177978515625
;;9113; 4.9998000000000005;;;;;9113; 662.83929443359375
;;9115; 4.9998000000000005;;;;;9115; 662.83929443359375
;;9117; 5.0001000000000007;;;;;9117; 662.83929443359375
;;9119; 5.0004;;;;;9119; 662.76177978515625
;;9121; 5.0004;;;;;9121; 662.83929443359375
;;9123; 5.0001000000000007;;;;;9123; 662.76177978515625
;;9125; 4.9994000000000005;;;;;9125; 662.76177978515625
;;9127; 4.9994000000000005;;;;;9127; 662.76177978515625
;;9129; 4.9994000000000005;;;;;9129; 662.76177978515625
;;9131; 4.9994000000000005;;;;;9131; 662.76177978515625
;;9133; 4.9998000000000005;;;;;9133; 662.76177978515625
;;9135; 5.0004;;;;;9135; 662.83929443359375
;;9137; 5.0004;;;;;9137; 662.76177978515625
;;9139; 5.0004;;;;;9139; 662.6842041015625
;;9141; 5.0008;;;;;9141; 662.83929443359375
;;9143; 5.0004;;;;;9143; 662.83929443359375
;;9145; 5.0001000000000007;;;;;9145; 662.9168701171875
;;9147; 4.9998000000000005;;;;;9147; 662.83929443359375
;;9149; 4.9994000000000005;;;;;9149; 662.83929443359375
;;9151; 4.9994000000000005;;;;;9151; 662.9168701171875
;;9153; 4.9998000000000005;;;;;9153; 662.9168701171875
;;9155; 4.9998000000000005;;;;;9155; 662.83929443359375
;;9157; 5.0001000000000007;;;;;9157; 662.76177978515625
;;9159; 5.0001000000000007;;;;;9159; 662.76177978515625
;;9161; 4.9998000000000005;;;;;9161; 662.6842041015625
;;9163; 5.0001000000000007;;;;;9163; 662.76177978515625
;;9165; 5.0001000000000007;;;;;9165; 662.83929443359375
;;9167; 5.0001000000000007;;;;;9167; 662.83929443359375
;;9169; 4.9998000000000005;;;;;9169; 662.83929443359375
;;9171; 4.9998000000000005;;;;;9171; 662.83929443359375
;;9173; 4.9998000000000005;;;;;9173; 662.76177978515625
;;9175; 4.9998000000000005;;;;;9175; 662.9168701171875
;;9177; 4.9998000000000005;;;;;9177; 662.83929443359375
;;9179; 4.9994000000000005;;;;;9179; 662.83929443359375
;;9181; 4.9994000000000005;;;;;9181; 662.76177978515625
;;9183; 4.9994000000000005;;;;;9183; 662.76177978515625
;;9185; 4.9998000000000005;;;;;9185; 662.83929443359375
;;9187; 4.9994000000000005;;;;;9187; 662.76177978515625
;;9189; 4.9994000000000005;;;;;9189; 662.76177978515625
;;9191; 5.0001000000000007;;;;;9191; 662.76177978515625
;;9193; 5.0001000000000007;;;;;9193; 662.76177978515625
;;9195; 4.9998000000000005;;;;;9195; 662.76177978515625
;;9197; 4.9998000000000005;;;;;9197; 662.76177978515625
;;9199; 5.0001000000000007;;;;;9199; 662.76177978515625
;;9201; 5.0001000000000007;;;;;9201; 662.76177978515625
;;9203; 5.0001000000000007;;;;;9203; 662.76177978515625
;;9205; 4.9998000000000005;;;;;9205; 662.6842041015625
;;9207; 4.9994000000000005;;;;;9207; 662.76177978515625
;;9209; 4.9994000000000005;;;;;9209; 662.6842041015625
;;9211; 4.9998000000000005;;;;;9211; 662.6842041015625
;;9213; 4.9998000000000005;;;;;9213; 662.6842041015625
;;9215; 4.9998000000000005;;;;;9215; 662.83929443359375
;;9217; 4.9994000000000005;;;;;9217; 662.83929443359375
;;9219; 4.9994000000000005;;;;;9219; 662.83929443359375
;;9221; 4.9998000000000005;;;;;9221; 662.83929443359375
;;9223; 4.9998000000000005;;;;;9223; 662.76177978515625
;;9225; 5.0001000000000007;;;;;9225; 662.76177978515625
;;9227; 5.0001000000000007;;;;;9227; 662.76177978515625
;;9229; 5.0001000000000007;;;;;9229; 662.76177978515625
;;9231; 5.0001000000000007;;;;;9231; 662.76177978515625
;;9233; 5.0001000000000007;;;;;9233; 662.83929443359375
;;9235; 5.0001000000000007;;;;;9235; 662.76177978515625
;;9237; 5.0004;;;;;9237; 662.83929443359375
;;9239; 5.0001000000000007;;;;;9239; 662.76177978515625
;;9241; 5.0001000000000007;;;;;9241; 662.6842041015625
;;9243; 4.9998000000000005;;;;;9243; 662.6842041015625
;;9245; 4.9994000000000005;;;;;9245; 662.76177978515625
;;9247; 4.9994000000000005;;;;;9247; 662.76177978515625
;;9249; 4.9998000000000005;;;;;9249; 662.76177978515625
;;9251; 4.9998000000000005;;;;;9251; 662.83929443359375
;;9253; 4.9998000000000005;;;;;9253; 662.76177978515625
;;9255; 4.9994000000000005;;;;;9255; 662.83929443359375
;;9257; 4.9994000000000005;;;;;9257; 662.76177978515625
;;9259; 4.9998000000000005;;;;;9259; 662.76177978515625
;;9261; 4.9998000000000005;;;;;9261; 662.83929443359375
;;9263; 4.9998000000000005;;;;;9263; 662.76177978515625
;;9265; 4.9994000000000005;;;;;9265; 662.6842041015625
;;9267; 4.9994000000000005;;;;;9267; 662.83929443359375
;;9269; 4.9994000000000005;;;;;9269; 662.76177978515625
;;9271; 4.9994000000000005;;;;;9271; 662.76177978515625
;;9273; 4.9998000000000005;;;;;9273; 662.83929443359375
;;9275; 4.9994000000000005;;;;;9275; 662.99444580078125
;;9277; 4.9998000000000005;;;;;9277; 662.9168701171875
;;9279; 4.9998000000000005;;;;;9279; 662.83929443359375
;;9281; 4.9998000000000005;;;;;9281; 662.83929443359375
;;9283; 5.0001000000000007;;;;;9283; 662.76177978515625
;;9285; 4.9998000000000005;;;;;9285; 662.76177978515625
;;9287; 4.9994000000000005;;;;;9287; 662.76177978515625
;;9289; 4.9991;;;;;9289; 662.9168701171875
;;9291; 4.9994000000000005;;;;;9291; 662.83929443359375
;;9293; 4.9994000000000005;;;;;9293; 662.76177978515625
;;9295; 4.9998000000000005;;;;;9295; 662.83929443359375
;;9297; 5.0001000000000007;;;;;9297; 662.83929443359375
;;9299; 4.9998000000000005;;;;;9299; 662.76177978515625
;;9301; 4.9998000000000005;;;;;9301; 662.83929443359375
;;9303; 4.9998000000000005;;;;;9303; 662.76177978515625
;;9305; 5.0001000000000007;;;;;9305; 662.83929443359375
;;9307; 4.9998000000000005;;;;;9307; 662.83929443359375
;;9309; 4.9994000000000005;;;;;9309; 662.83929443359375
;;9311; 5.0001000000000007;;;;;9311; 662.83929443359375
;;9313; 4.9998000000000005;;;;;9313; 662.99444580078125
;;9315; 5.0004;;;;;9315; 662.83929443359375
;;9317; 4.9998000000000005;;;;;9317; 662.6842041015625
;;9319; 5.0001000000000007;;;;;9319; 662.76177978515625
;;9321; 4.9994000000000005;;;;;9321; 662.83929443359375
;;9323; 4.9998000000000005;;;;;9323; 662.76177978515625
;;9325; 5.0001000000000007;;;;;9325; 662.76177978515625
;;9327; 5.0001000000000007;;;;;9327; 662.76177978515625
;;9329; 4.9998000000000005;;;;;9329; 662.6842041015625
;;9331; 4.9991;;;;;9331; 662.76177978515625
;;9333; 4.9991;;;;;9333; 662.76177978515625
;;9335; 4.9994000000000005;;;;;9335; 662.76177978515625
;;9337; 4.9998000000000005;;;;;9337; 662.76177978515625
;;9339; 5.0004;;;;;9339; 662.76177978515625
;;9341; 5.0001000000000007;;;;;9341; 662.6842041015625
;;9343; 4.9998000000000005;;;;;9343; 662.76177978515625
;;9345; 5.0001000000000007;;;;;9345; 662.76177978515625
;;9347; 4.9994000000000005;;;;;9347; 662.83929443359375
;;9349; 4.9994000000000005;;;;;9349; 662.83929443359375
;;9351; 4.9994000000000005;;;;;9351; 662.83929443359375
;;9353; 4.9994000000000005;;;;;9353; 662.76177978515625
;;9355; 4.9994000000000005;;;;;9355; 662.76177978515625
;;9357; 4.9998000000000005;;;;;9357; 662.83929443359375
;;9359; 4.9998000000000005;;;;;9359; 662.83929443359375
;;9361; 5.0004;;;;;9361; 662.76177978515625
;;9363; 5.0004;;;;;9363; 662.9168701171875
;;9365; 4.9998000000000005;;;;;9365; 662.76177978515625
;;9367; 4.9998000000000005;;;;;9367; 662.76177978515625
;;9369; 4.9998000000000005;;;;;9369; 662.83929443359375
;;9371; 4.9998000000000005;;;;;9371; 662.6842041015625
;;9373; 4.9994000000000005;;;;;9373; 662.76177978515625
;;9375; 4.9994000000000005;;;;;9375; 662.76177978515625
;;9377; 4.9998000000000005;;;;;9377; 662.76177978515625
;;9379; 4.9994000000000005;;;;;9379; 662.6842041015625
;;9381; 4.9994000000000005;;;;;9381; 662.76177978515625
;;9383; 4.9998000000000005;;;;;9383; 662.76177978515625
;;9385; 4.9998000000000005;;;;;9385; 662.6842041015625
;;9387; 5.0001000000000007;;;;;9387; 662.76177978515625
;;9389; 4.9998000000000005;;;;;9389; 662.76177978515625
;;9391; 4.9998000000000005;;;;;9391; 662.76177978515625
;;9393; 4.9998000000000005;;;;;9393; 662.76177978515625
;;9395; 5.0001000000000007;;;;;9395; 662.83929443359375
;;9397; 4.9998000000000005;;;;;9397; 662.76177978515625
;;9399; 4.9998000000000005;;;;;9399; 662.76177978515625
;;9401; 4.9998000000000005;;;;;9401; 662.76177978515625
;;9403; 4.9994000000000005;;;;;9403; 662.76177978515625
;;9405; 4.9994000000000005;;;;;9405; 662.6842041015625
;;9407; 4.9994000000000005;;;;;9407; 662.76177978515625
;;9409; 4.9998000000000005;;;;;9409; 662.6842041015625
;;9411; 4.9998000000000005;;;;;9411; 662.6842041015625
;;9413; 4.9998000000000005;;;;;9413; 662.76177978515625
;;9415; 4.9994000000000005;;;;;9415; 662.76177978515625
;;9417; 4.9994000000000005;;;;;9417; 662.83929443359375
;;9419; 4.9994000000000005;;;;;9419; 662.9168701171875
;;9421; 4.9994000000000005;;;;;9421; 662.76177978515625
;;9423; 4.9994000000000005;;;;;9423; 662.83929443359375
;;9425; 5.0001000000000007;;;;;9425; 662.76177978515625
;;9427; 5.0001000000000007;;;;;9427; 662.83929443359375
;;9429; 5.0001000000000007;;;;;9429; 662.76177978515625
;;9431; 4.9998000000000005;;;;;9431; 662.83929443359375
;;9433; 4.9998000000000005;;;;;9433; 662.83929443359375
;;9435; 4.9994000000000005;;;;;9435; 662.76177978515625
;;9437; 4.9998000000000005;;;;;9437; 662.83929443359375
;;9439; 4.9998000000000005;;;;;9439; 662.83929443359375
;;9441; 4.9998000000000005;;;;;9441; 662.76177978515625
;;9443; 4.9998000000000005;;;;;9443; 662.76177978515625
;;9445; 4.9998000000000005;;;;;9445; 662.76177978515625
;;9447; 5.0001000000000007;;;;;9447; 662.76177978515625
;;9449; 5.0001000000000007;;;;;9449; 662.76177978515625
;;9451; 5.0001000000000007;;;;;9451; 662.60662841796875
;;9453; 4.9998000000000005;;;;;9453; 662.6842041015625
;;9455; 5.0001000000000007;;;;;9455; 662.83929443359375
;;9457; 4.9994000000000005;;;;;9457; 662.76177978515625
;;9459; 4.9998000000000005;;;;;9459; 662.83929443359375
;;9461; 4.9998000000000005;;;;;9461; 662.9168701171875
;;9463; 5.0001000000000007;;;;;9463; 662.83929443359375
;;9465; 4.9998000000000005;;;;;9465; 662.9168701171875
;;9467; 5.0001000000000007;;;;;9467; 662.83929443359375
;;9469; 4.9998000000000005;;;;;9469; 662.83929443359375
;;9471; 4.9998000000000005;;;;;9471; 662.76177978515625
;;9473; 4.9998000000000005;;;;;9473; 662.6842041015625
;;9475; 4.9994000000000005;;;;;9475; 662.76177978515625
;;9477; 4.9994000000000005;;;;;9477; 662.6842041015625
;;9479; 4.9994000000000005;;;;;9479; 662.52899169921875
;;9481; 4.9994000000000005;;;;;9481; 662.6842041015625
;;9483; 4.9998000000000005;;;;;9483; 662.76177978515625
;;9485; 4.9998000000000005;;;;;9485; 662.76177978515625
;;9487; 4.9998000000000005;;;;;9487; 662.76177978515625
;;9489; 4.9998000000000005;;;;;9489; 662.83929443359375
;;9491; 5.0001000000000007;;;;;9491; 662.83929443359375
;;9493; 5.0001000000000007;;;;;9493; 662.76177978515625
;;9495; 5.0001000000000007;;;;;9495; 662.6842041015625
;;9497; 5.0001000000000007;;;;;9497; 662.60662841796875
;;9499; 4.9998000000000005;;;;;9499; 662.6842041015625
;;9501; 5.0001000000000007;;;;;9501; 662.76177978515625
;;9503; 4.9994000000000005;;;;;9503; 662.76177978515625
;;9505; 4.9994000000000005;;;;;9505; 662.76177978515625
;;9507; 4.9994000000000005;;;;;9507; 662.83929443359375
;;9509; 4.9994000000000005;;;;;9509; 662.76177978515625
;;9511; 4.9998000000000005;;;;;9511; 662.76177978515625
;;9513; 4.9998000000000005;;;;;9513; 662.76177978515625
;;9515; 4.9998000000000005;;;;;9515; 662.76177978515625
;;9517; 4.9998000000000005;;;;;9517; 662.76177978515625
;;9519; 4.9994000000000005;;;;;9519; 662.83929443359375
;;9521; 4.9994000000000005;;;;;9521; 662.83929443359375
;;9523; 4.9998000000000005;;;;;9523; 662.76177978515625
;;9525; 4.9998000000000005;;;;;9525; 662.6842041015625
;;9527; 4.9994000000000005;;;;;9527; 662.76177978515625
;;9529; 4.9998000000000005;;;;;9529; 662.9168701171875
;;9531; 4.9998000000000005;;;;;9531; 662.9168701171875
;;9533; 5.0001000000000007;;;;;9533; 662.9168701171875
;;9535; 5.0001000000000007;;;;;9535; 662.83929443359375
;;9537; 5.0001000000000007;;;;;9537; 662.76177978515625
;;9539; 4.9998000000000005;;;;;9539; 662.76177978515625
;;9541; 5.0001000000000007;;;;;9541; 662.76177978515625
;;9543; 4.9998000000000005;;;;;9543; 662.76177978515625
;;9545; 4.9998000000000005;;;;;9545; 662.76177978515625
;;9547; 4.9998000000000005;;;;;9547; 662.83929443359375
;;9549; 4.9998000000000005;;;;;9549; 662.76177978515625
;;9551; 4.9998000000000005;;;;;9551; 662.76177978515625
;;9553; 5.0001000000000007;;;;;9553; 662.76177978515625
;;9555; 4.9998000000000005;;;;;9555; 662.6842041015625
;;9557; 4.9994000000000005;;;;;9557; 662.76177978515625
;;9559; 4.9994000000000005;;;;;9559; 662.76177978515625
;;9561; 4.9994000000000005;;;;;9561; 662.76177978515625
;;9563; 4.9994000000000005;;;;;9563; 662.76177978515625
;;9565; 4.9991;;;;;9565; 662.76177978515625
;;9567; 4.9998000000000005;;;;;9567; 662.76177978515625
;;9569; 4.9998000000000005;;;;;9569; 662.76177978515625
;;9571; 5.0001000000000007;;;;;9571; 662.76177978515625
;;9573; 5.0004;;;;;9573; 662.76177978515625
;;9575; 5.0004;;;;;9575; 662.9168701171875
;;9577; 5.0004;;;;;9577; 662.76177978515625
;;9579; 4.9994000000000005;;;;;9579; 662.76177978515625
;;9581; 4.9994000000000005;;;;;9581; 662.6842041015625
;;9583; 4.9994000000000005;;;;;9583; 662.6842041015625
;;9585; 4.9998000000000005;;;;;9585; 662.76177978515625
;;9587; 5.0001000000000007;;;;;9587; 662.83929443359375
;;9589; 5.0004;;;;;9589; 662.83929443359375
;;9591; 5.0004;;;;;9591; 662.83929443359375
;;9593; 5.0008;;;;;9593; 662.76177978515625
;;9595; 5.0004;;;;;9595; 662.6842041015625
;;9597; 5.0004;;;;;9597; 662.6842041015625
;;9599; 5.0001000000000007;;;;;9599; 662.76177978515625
;;9601; 4.9998000000000005;;;;;9601; 662.76177978515625
;;9603; 4.9994000000000005;;;;;9603; 662.83929443359375
;;9605; 4.9991;;;;;9605; 662.83929443359375
;;9607; 4.9991;;;;;9607; 662.83929443359375
;;9609; 4.9994000000000005;;;;;9609; 662.76177978515625
;;9611; 4.9998000000000005;;;;;9611; 662.76177978515625
;;9613; 5.0001000000000007;;;;;9613; 662.6842041015625
;;9615; 5.0004;;;;;9615; 662.60662841796875
;;9617; 5.0004;;;;;9617; 662.60662841796875
;;9619; 5.0004;;;;;9619; 662.52899169921875
;;9621; 4.9998000000000005;;;;;9621; 662.6842041015625
;;9623; 4.9998000000000005;;;;;9623; 662.6842041015625
;;9625; 4.9998000000000005;;;;;9625; 662.60662841796875
;;9627; 4.9998000000000005;;;;;9627; 662.60662841796875
;;9629; 4.9998000000000005;;;;;9629; 662.60662841796875
;;9631; 5.0001000000000007;;;;;9631; 662.60662841796875
;;9633; 5.0001000000000007;;;;;9633; 662.6842041015625
;;9635; 4.9998000000000005;;;;;9635; 662.76177978515625
;;9637; 4.9994000000000005;;;;;9637; 662.76177978515625
;;9639; 4.9998000000000005;;;;;9639; 662.6842041015625
;;9641; 5.0001000000000007;;;;;9641; 662.6842041015625
;;9643; 4.9998000000000005;;;;;9643; 662.60662841796875
;;9645; 4.9998000000000005;;;;;9645; 662.60662841796875
;;9647; 5.0001000000000007;;;;;9647; 662.60662841796875
;;9649; 5.0001000000000007;;;;;9649; 662.76177978515625
;;9651; 5.0001000000000007;;;;;9651; 662.6842041015625
;;9653; 4.9998000000000005;;;;;9653; 662.60662841796875
;;9655; 4.9994000000000005;;;;;9655; 662.6842041015625
;;9657; 4.9994000000000005;;;;;9657; 662.6842041015625
;;9659; 4.9998000000000005;;;;;9659; 662.60662841796875
;;9661; 4.9994000000000005;;;;;9661; 662.76177978515625
;;9663; 5.0001000000000007;;;;;9663; 662.76177978515625
;;9665; 4.9998000000000005;;;;;9665; 662.76177978515625
;;9667; 4.9998000000000005;;;;;9667; 662.76177978515625
;;9669; 4.9998000000000005;;;;;9669; 662.6842041015625
;;9671; 4.9998000000000005;;;;;9671; 662.83929443359375
;;9673; 5.0001000000000007;;;;;9673; 662.83929443359375
;;9675; 5.0004;;;;;9675; 662.83929443359375
;;9677; 5.0004;;;;;9677; 662.76177978515625
;;9679; 5.0001000000000007;;;;;9679; 662.83929443359375
;;9681; 5.0001000000000007;;;;;9681; 662.9168701171875
;;9683; 4.9998000000000005;;;;;9683; 662.9168701171875
;;9685; 4.9994000000000005;;;;;9685; 662.76177978515625
;;9687; 4.9994000000000005;;;;;9687; 662.6842041015625
;;9689; 4.9998000000000005;;;;;9689; 662.60662841796875
;;9691; 5.0001000000000007;;;;;9691; 662.60662841796875
;;9693; 5.0004;;;;;9693; 662.6842041015625
;;9695; 5.0004;;;;;9695; 662.76177978515625
;;9697; 5.0004;;;;;9697; 662.76177978515625
;;9699; 5.0001000000000007;;;;;9699; 662.76177978515625
;;9701; 4.9998000000000005;;;;;9701; 662.6842041015625
;;9703; 4.9991;;;;;9703; 662.6842041015625
;;9705; 4.9991;;;;;9705; 662.60662841796875
;;9707; 4.9998000000000005;;;;;9707; 662.6842041015625
;;9709; 4.9998000000000005;;;;;9709; 662.76177978515625
;;9711; 5.0001000000000007;;;;;9711; 662.6842041015625
;;9713; 5.0004;;;;;9713; 662.6842041015625
;;9715; 5.0004;;;;;9715; 662.60662841796875
;;9717; 5.0004;;;;;9717; 662.60662841796875
;;9719; 5.0001000000000007;;;;;9719; 662.6842041015625
;;9721; 5.0001000000000007;;;;;9721; 662.60662841796875
;;9723; 4.9998000000000005;;;;;9723; 662.6842041015625
;;9725; 4.9994000000000005;;;;;9725; 662.52899169921875
;;9727; 4.9994000000000005;;;;;9727; 662.52899169921875
;;9729; 4.9998000000000005;;;;;9729; 662.60662841796875
;;9731; 5.0001000000000007;;;;;9731; 662.6842041015625
;;9733; 5.0001000000000007;;;;;9733; 662.6842041015625
;;9735; 5.0004;;;;;9735; 662.6842041015625
;;9737; 5.0004;;;;;9737; 662.6842041015625
;;9739; 4.9998000000000005;;;;;9739; 662.60662841796875
;;9741; 5.0001000000000007;;;;;9741; 662.52899169921875
;;9743; 4.9998000000000005;;;;;9743; 662.60662841796875
;;9745; 4.9998000000000005;;;;;9745; 662.52899169921875
;;9747; 5.0001000000000007;;;;;9747; 662.60662841796875
;;9749; 4.9998000000000005;;;;;9749; 662.6842041015625
;;9751; 5.0001000000000007;;;;;9751; 662.76177978515625
;;9753; 4.9998000000000005;;;;;9753; 662.76177978515625
;;9755; 4.9998000000000005;;;;;9755; 662.6842041015625
;;9757; 4.9998000000000005;;;;;9757; 662.60662841796875
;;9759; 5.0001000000000007;;;;;9759; 662.60662841796875
;;9761; 4.9998000000000005;;;;;9761; 662.60662841796875
;;9763; 4.9998000000000005;;;;;9763; 662.60662841796875
;;9765; 4.9998000000000005;;;;;9765; 662.52899169921875
;;9767; 4.9998000000000005;;;;;9767; 662.52899169921875
;;9769; 4.9998000000000005;;;;;9769; 662.52899169921875
;;9771; 4.9998000000000005;;;;;9771; 662.60662841796875
;;9773; 4.9998000000000005;;;;;9773; 662.52899169921875
;;9775; 4.9994000000000005;;;;;9775; 662.60662841796875
;;9777; 4.9994000000000005;;;;;9777; 662.60662841796875
;;9779; 4.9991;;;;;9779; 662.6842041015625
;;9781; 4.9994000000000005;;;;;9781; 662.60662841796875
;;9783; 4.9994000000000005;;;;;9783; 662.76177978515625
;;9785; 4.9998000000000005;;;;;9785; 662.76177978515625
;;9787; 5.0001000000000007;;;;;9787; 662.60662841796875
;;9789; 5.0008;;;;;9789; 662.52899169921875
;;9791; 5.0008;;;;;9791; 662.52899169921875
;;9793; 5.0001000000000007;;;;;9793; 662.60662841796875
;;9795; 4.9998000000000005;;;;;9795; 662.6842041015625
;;9797; 4.9994000000000005;;;;;9797; 662.6842041015625
;;9799; 4.9994000000000005;;;;;9799; 662.60662841796875
;;9801; 4.9998000000000005;;;;;9801; 662.52899169921875
;;9803; 4.9998000000000005;;;;;9803; 662.60662841796875
;;9805; 5.0001000000000007;;;;;9805; 662.76177978515625
;;9807; 5.0001000000000007;;;;;9807; 662.6842041015625
;;9809; 5.0001000000000007;;;;;9809; 662.52899169921875
;;9811; 5.0004;;;;;9811; 662.52899169921875
;;9813; 5.0001000000000007;;;;;9813; 662.60662841796875
;;9815; 4.9998000000000005;;;;;9815; 662.6842041015625
;;9817; 4.9994000000000005;;;;;9817; 662.76177978515625
;;9819; 4.9991;;;;;9819; 662.6842041015625
;;9821; 4.9991;;;;;9821; 662.76177978515625
;;9823; 4.9994000000000005;;;;;9823; 662.76177978515625
;;9825; 5.0001000000000007;;;;;9825; 662.76177978515625
;;9827; 5.0001000000000007;;;;;9827; 662.60662841796875
;;9829; 5.0001000000000007;;;;;9829; 662.60662841796875
;;9831; 5.0004;;;;;9831; 662.60662841796875
;;9833; 5.0001000000000007;;;;;9833; 662.52899169921875
;;9835; 4.9998000000000005;;;;;9835; 662.52899169921875
;;9837; 4.9998000000000005;;;;;9837; 662.6842041015625
;;9839; 4.9991;;;;;9839; 662.52899169921875
;;9841; 4.9994000000000005;;;;;9841; 662.60662841796875
;;9843; 4.9998000000000005;;;;;9843; 662.76177978515625
;;9845; 5.0001000000000007;;;;;9845; 662.52899169921875
;;9847; 5.0001000000000007;;;;;9847; 662.60662841796875
;;9849; 4.9998000000000005;;;;;9849; 662.6842041015625
;;9851; 4.9998000000000005;;;;;9851; 662.60662841796875
;;9853; 5.0001000000000007;;;;;9853; 662.60662841796875
;;9855; 4.9998000000000005;;;;;9855; 662.60662841796875
;;9857; 4.9998000000000005;;;;;9857; 662.6842041015625
;;9859; 4.9994000000000005;;;;;9859; 662.60662841796875
;;9861; 4.9991;;;;;9861; 662.60662841796875
;;9863; 4.9994000000000005;;;;;9863; 662.6842041015625
;;9865; 4.9994000000000005;;;;;9865; 662.60662841796875
